instances,source,feature_lanes_count,feature_vehicles_count,feature_vehicles_density,feature_episode_duration,feature_ego_spacing,feature_policy_frequency,feature_simulation_frequency,feature_collision_reward,feature_right_lane_reward,feature_high_speed_reward,feature_lane_change_reward,feature_reward_speed_min,feature_reward_speed_max,feature_observation_vehicles_count,feature_traffic_intensity_index,feature_vehicles_per_second,feature_action_space_size,feature_action_branching_factor,feature_observation_space_dim,feature_random_episodes,feature_random_total_steps,feature_random_mean_episode_return,feature_random_std_episode_return,feature_random_mean_episode_length,feature_random_std_episode_length,feature_random_collision_rate,feature_random_timeout_rate,feature_random_mean_speed,feature_random_std_speed,feature_random_action_entropy,feature_random_obs_mean,feature_random_obs_std,feature_random_obs_mean_abs,feature_random_obs_zero_fraction,feature_random_obs_flat_dim,feature_random_return_min,feature_random_return_max,feature_random_return_median,feature_random_return_p10,feature_random_return_p90,feature_random_length_min,feature_random_length_max,feature_random_speed_min,feature_random_speed_max,feature_random_return_per_step,feature_random_reward_snr,feature_random_speed_cv,feature_random_safety_index,feature_random_timeout_pressure,feature_random_safety_vs_speed,feature_idm_episodes,feature_idm_total_steps,feature_idm_mean_episode_return,feature_idm_std_episode_return,feature_idm_mean_episode_length,feature_idm_std_episode_length,feature_idm_collision_rate,feature_idm_timeout_rate,feature_idm_mean_speed,feature_idm_std_speed,feature_idm_action_entropy,feature_idm_obs_mean,feature_idm_obs_std,feature_idm_obs_mean_abs,feature_idm_obs_zero_fraction,feature_idm_obs_flat_dim,feature_idm_return_min,feature_idm_return_max,feature_idm_return_median,feature_idm_return_p10,feature_idm_return_p90,feature_idm_length_min,feature_idm_length_max,feature_idm_speed_min,feature_idm_speed_max,feature_idm_return_per_step,feature_idm_reward_snr,feature_idm_speed_cv,feature_idm_safety_index,feature_idm_timeout_pressure,feature_idm_safety_vs_speed,feature_idm_return_gain,feature_idm_return_ratio,feature_idm_collision_reduction,feature_idm_timeout_reduction,feature_idm_speed_gain,feature_random_reward_stochasticity,feature_stability_gap,feature_action_entropy_random,feature_obs_complexity,feature_difficulty_index,feature_safety_gap,feature_speed_safety_tradeoff,feature_timeout_sensitivity,algo_a2c_mean_reward,algo_ppo_mean_reward,algo_dqn_mean_reward
576,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,81.0,6.95,3.8781259792728635,8.1,4.036087214122113,0.4,0.6,7.611105898659225,5.509422284436286,1.5859910982294108,0.04221207930928185,0.3438357089836019,0.13817089325342422,0.7113553113553114,75.0,1.0833333333333333,10.749999999999998,9.3125,1.1583333333333332,9.9625,2.0,11.0,5.818181878206805e-06,15.99999900574117,0.8580246913580247,1.7921022279943766,0.7238661022363025,0.6,0.6,4.566663539195535,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.6750000000000016,1.3848918870659157,0.4,-0.4,-0.3866926632556531,0.5580036577365763,3.8781259792728635,1.5859910982294108,75,0.0,0.4,2.657749696208037,0.6,9.191666666666666,9.2875,9.041666666666668
577,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,64.0,5.108333333333333,3.2772998709981427,6.4,3.5832945734337835,0.7,0.3,6.524770691773781,5.182369563338457,1.5818425577588089,84.62237672548036,51.80956895036314,84.62237672548036,0.20270270270270271,32768.0,1.0833333333333333,9.666666666666668,4.6875,1.1208333333333333,9.329166666666666,2.0,11.0,9.942588299005616e-07,15.960076695897188,0.7981770833333333,1.5587013626178077,0.7942606742657708,0.30000000000000004,0.3,1.9574312075321345,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,4.516666666666668,1.8841758138644413,0.7,-0.7,0.6996425436297908,0.6415593923860522,3.2772998709981427,1.5818425577588089,32768,0.0,0.7,5.266982027871437,0.3,9.166666666666668,9.1625,10.995833333333334
578,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,101.0,9.012500000000001,2.64929563490206,10.1,2.7,0.1,0.9,7.98585739260136,5.542567253742771,1.6034189803012016,0.5724724724724725,0.4881508826963957,0.5724724724724725,0.41461461461461463,90.0,1.125,10.375,9.854166666666668,8.362499999999999,10.262499999999998,2.0,11.0,9.942588299005616e-07,15.998834128184738,0.8923267326732675,3.4018463169690234,0.6940477756126731,0.9,0.9,7.187271653341224,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,0.6125000000000007,1.0679610465507856,0.1,-0.09999999999999998,-0.7614441571977881,0.29395787416856434,2.64929563490206,1.6034189803012016,90,0.0,0.09999999999999998,0.037141582062347744,0.9,9.158333333333335,9.1625,9.2375
579,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,85.0,7.25,3.6424865591149866,8.5,3.8535697735995385,0.3,0.7,6.9373422706318655,5.59074028074847,1.5855904449183216,0.04232776997316825,0.3402684453665735,0.13580164839092054,0.7115789473684211,75.0,1.125,9.875,9.520833333333336,1.1624999999999999,9.875,2.0,11.0,9.942588299005616e-07,15.998868004985912,0.8529411764705882,1.9903980129891037,0.8058906792771775,0.7,0.7,4.856139589442305,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.3750000000000018,1.3275860237812382,0.3,-0.30000000000000004,0.287070964771706,0.502411869890085,3.6424865591149866,1.5855904449183216,75,0.0,0.30000000000000004,2.368273645961266,0.7,9.158333333333335,9.220833333333335,9.166666666666666
580,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,90.0,7.970833333333333,3.292565805467422,9.0,3.255764119219941,0.3,0.7,9.012311784048396,5.618902533877357,1.593409227185747,89.9903646850586,48.12991641062664,89.9903646850586,0.15,32768.0,1.1666666666666665,10.708333333333332,9.520833333333334,2.779166666666667,10.670833333333333,2.0,11.0,0.0011658718152632692,15.999999830092865,0.8856481481481482,2.420856980061114,0.6234695431146926,0.7,0.7,6.308618248833877,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,1.6541666666666686,1.2075272923123106,0.3,-0.30000000000000004,-1.787898548644825,0.4130766827881743,3.292565805467422,1.593409227185747,32768,0.0,0.30000000000000004,0.9157949865696944,0.7,9.175,9.158333333333335,10.983333333333333
581,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,87.0,7.354166666666667,3.3731605069364186,8.7,3.551056180912941,0.3,0.7,5.791273357407037,6.202415045086371,1.5960293018942646,0.6527491408934708,0.4700124319745193,0.6527491408934708,0.33573883161512025,90.0,1.0833333333333333,10.5,9.083333333333336,2.7333333333333334,10.5,2.0,11.0,1.699071362031588e-07,15.999994181818122,0.8453065134099618,2.180199984952955,1.0709931290258223,0.7,0.7,4.053891350184926,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.270833333333335,1.308781691723736,0.3,-0.30000000000000004,1.4331398779965348,0.4586733210102795,3.3731605069364186,1.5960293018942646,90,0.0,0.30000000000000004,3.170521885218646,0.7,9.166666666666668,9.141666666666666,9.1625
582,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,78.0,6.5791666666666675,3.759176272802328,7.8,3.9698866482558417,0.4,0.6,6.588199791902689,4.893481628531398,1.598739240124054,0.04408724339396665,0.3539079693570611,0.14645025105187387,0.693939393939394,75.0,1.125,9.833333333333334,9.3125,1.1624999999999999,9.758333333333333,2.0,11.0,0.0011658718152632692,15.958911818340756,0.8434829059829061,1.7501613223369328,0.7427644941462308,0.6,0.6,3.952919875141613,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.0458333333333343,1.4629510125976928,0.4,-0.4,0.6362134435008828,0.5713756607614946,3.759176272802328,1.598739240124054,75,0.0,0.4,3.2714933602619585,0.6,9.154166666666667,9.145833333333332,9.15
583,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,92.0,7.879166666666667,2.4048886841875516,9.2,2.4,0.4,0.6,7.070951769280836,5.942140353076314,1.6079081834788251,90.15414069680607,47.62991071714616,90.15414069680607,0.14705882352941177,32768.0,2.9583333333333335,10.25,9.1875,5.320833333333334,10.2125,4.0,11.0,9.942588299005616e-07,15.999960164144941,0.85643115942029,3.276311058454434,0.8403592198906272,0.6,0.6,4.242571061568501,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,1.7458333333333345,1.2215757307360258,0.4,-0.4,0.15346146612273515,0.3052211586208008,2.4048886841875516,1.6079081834788251,32768,0.0,0.4,2.98184217383507,0.6,9.166666666666668,9.1625,5.1625
584,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,78.0,6.4625,3.0652312084263906,7.8,3.218695387886217,0.5,0.5,6.530365213026422,4.59903478819395,1.532913729092285,0.5582070707070707,0.4887195365488785,0.5582070707070707,0.4262626262626263,90.0,2.875,9.916666666666668,6.458333333333334,2.95,9.654166666666667,4.0,11.0,0.000198268552611369,15.76637769013089,0.8285256410256411,2.108323141794754,0.7042537337370213,0.5,0.5,3.265182606513211,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.1625000000000014,1.4893614716655366,0.5,-0.5,0.6940480223771495,0.47431036504696716,3.0652312084263906,1.532913729092285,90,0.0,0.5,3.9592306288903605,0.5,9.154166666666667,9.241666666666667,8.970833333333335
585,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,79.0,6.4333333333333345,3.1736873927131932,7.9,3.505709628591621,0.5,0.5,4.588764768826812,5.1154705481111025,1.5489635546254408,0.04431931194741181,0.3634901142951647,0.1530973258357816,0.6808988764044944,75.0,1.125,9.625000000000002,8.229166666666666,2.7,9.2875,2.0,11.0,2.9035130556140955e-08,15.76637769013089,0.8143459915611816,2.02708411704952,1.1147813607882082,0.5,0.5,2.294382384413406,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.1916666666666673,1.4961137570807632,0.5,-0.5,2.635648466576759,0.49331920715968686,3.1736873927131932,1.5489635546254408,75,0.0,0.5,4.930030850990166,0.5,9.1625,9.108333333333333,9.175
586,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,88.0,7.416666666666667,3.23752949364515,8.8,3.4292856398964493,0.3,0.7,5.289175376657925,5.724059385787298,1.5854533379233033,89.73529550980548,48.43610288361034,89.73529550980548,0.15306122448979592,32768.0,1.125,10.666666666666666,9.291666666666668,2.7375,9.466666666666667,2.0,11.0,5.818181878206805e-06,15.999999830092865,0.8428030303030303,2.290840713693544,1.082221309738996,0.7,0.7,3.702422763660547,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.208333333333335,1.297752634010881,0.3,-0.30000000000000004,1.935237858745647,0.43652077174710713,3.23752949364515,1.5854533379233033,32768,0.0,0.30000000000000004,3.5219904717430244,0.7,9.175,9.1625,1.1666666666666665
587,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,88.0,7.491666666666667,3.4206176342877033,8.8,3.6,0.3,0.7,6.129950803100868,5.512694560047579,1.5418829412557782,0.6007369614512472,0.4840125663356401,0.6007369614512472,0.3880952380952381,90.0,1.0833333333333333,10.291666666666666,9.291666666666668,1.1583333333333332,10.141666666666666,2.0,11.0,1.699071362031588e-07,15.999800766223688,0.8513257575757576,2.1901496388903063,0.8993047151298895,0.7,0.7,4.290965562170607,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.1333333333333346,1.28476067389179,0.3,-0.30000000000000004,1.094462432302704,0.45658961215102434,3.4206176342877033,1.5418829412557782,90,0.0,0.30000000000000004,2.9334476732329646,0.7,9.170833333333334,8.320833333333335,9.066666666666666
588,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,67.0,5.6416666666666675,4.189487505119875,6.7,4.337049688440288,0.5,0.5,7.572492286914401,5.814197954458552,1.5879314880166266,0.04308538532876349,0.3434715791167768,0.138972133908953,0.7064935064935065,75.0,1.125,10.791666666666666,6.083333333333334,1.125,9.966666666666669,2.0,11.0,0.0011932759900030012,15.999999830092865,0.842039800995025,1.346624214333592,0.7678049664970638,0.5,0.5,3.7862461434572006,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.9833333333333343,1.7060558275824236,0.5,-0.5,-0.34807905151082963,0.7425973582019232,4.189487505119875,1.5879314880166266,75,0.0,0.5,3.438167091946371,0.5,9.154166666666667,9.241666666666665,9.179166666666665
589,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,63.0,5.245833333333333,3.947944700867923,6.3,4.1000000000000005,0.6,0.4,8.12721637646104,5.162908682680942,1.5000703125204677,84.32566436349529,51.94869004095354,84.32566436349529,0.2054794520547945,32768.0,1.125,10.458333333333334,4.333333333333334,1.1624999999999999,9.933333333333335,2.0,11.0,9.942588299005616e-07,15.999800766223688,0.8326719576719576,1.3287501224193838,0.6352615469144873,0.4,0.4,3.2508865505844167,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,4.379166666666669,1.8347891657272446,0.6,-0.6,-0.9028031410574693,0.7525866144460001,3.947944700867923,1.5000703125204677,32768,0.0,0.6,3.973526684819155,0.4,9.175,9.166666666666668,11.0
590,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,85.0,7.0458333333333325,3.52872389981295,8.5,3.8535697735995385,0.3,0.7,5.0826271478294105,5.3666075045815775,1.5939973361876667,0.6295906432748538,0.47694367699295775,0.6295906432748538,0.3589473684210526,90.0,1.125,10.041666666666666,9.104166666666668,1.125,9.741666666666667,2.0,11.0,2.9035130556140955e-08,15.960076695897188,0.8289215686274509,1.99670802722729,1.0558725424116346,0.7,0.7,3.557839003480587,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.5791666666666693,1.366055394527916,0.3,-0.30000000000000004,2.141786087574161,0.5008241370534093,3.52872389981295,1.5939973361876667,90,0.0,0.30000000000000004,3.6665742319229846,0.7,9.166666666666666,9.229166666666668,9.454166666666666
591,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,77.0,6.462500000000001,3.9023430461711084,7.7,4.124318125460256,0.4,0.6,5.734706523388073,5.8588915528279015,1.5400818155826757,0.042263719692997546,0.35587238322630094,0.1470362984449014,0.6942528735632184,75.0,1.0833333333333333,10.125000000000002,9.020833333333334,1.0833333333333333,10.125,2.0,11.0,2.9035130556140955e-08,15.998833162961038,0.8392857142857144,1.6560559303685332,1.0216548148154658,0.6,0.6,3.440823914032844,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.1625000000000005,1.4893614716655363,0.4,-0.4,1.489706712015498,0.6038440916560179,3.9023430461711084,1.5400818155826757,75,0.0,0.4,3.7835893213707275,0.6,9.158333333333333,8.366666666666665,8.358333333333334
592,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,86.0,7.466666666666667,3.6458595237154525,8.6,3.7469987990390385,0.3,0.7,7.467355581495762,6.2693304527502365,1.6044852435263437,88.75265248616536,47.47100664614919,88.75265248616536,0.15625,32768.0,1.0833333333333333,10.625,9.354166666666668,1.1583333333333332,10.25,2.0,11.0,5.818181878206805e-06,15.999965953291689,0.868217054263566,2.0479847262663458,0.8395648961355006,0.7,0.7,5.227148907047034,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.158333333333335,1.2890623273577242,0.3,-0.30000000000000004,-0.24294234609219068,0.4882846922451911,3.6458595237154525,1.6044852435263437,32768,0.0,0.30000000000000004,1.9972643283565379,0.7,9.1625,9.166666666666668,1.1624999999999999
593,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,73.0,6.029166666666667,3.757956836278636,7.3,4.050925820105819,0.5,0.5,5.73458499492064,5.074299871342021,1.6069790322372075,0.581392235609103,0.4865683898060538,0.581392235609103,0.4053547523427041,90.0,1.125,9.833333333333334,7.770833333333335,1.125,9.720833333333333,2.0,11.0,1.699071362031588e-07,15.76637769013089,0.8259132420091324,1.6043731540737889,0.8848589725285378,0.5,0.5,2.86729249746032,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.595833333333335,1.5964060932014774,0.5,-0.5,1.4898282404829315,0.6232961237842453,3.757956836278636,1.6069790322372075,90,0.0,0.5,4.3571207379432515,0.5,9.158333333333333,8.45,5.437500000000001
594,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,73.0,6.124999999999999,3.6231317024548435,7.3,3.7429934544425802,0.5,0.5,7.309587798234812,6.2597515755545245,1.599083413248103,0.03797900312950453,0.3397339668593899,0.13375170477901596,0.7204819277108434,75.0,1.125,10.624999999999998,6.0,2.7,10.2875,2.0,11.0,1.699071362031588e-07,15.999994181818122,0.8390410958904109,1.6905259903536025,0.8563753377024693,0.5,0.5,3.654793899117406,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.5000000000000027,1.571428314868847,0.5,-0.5,-0.08517456283124059,0.5915316099466504,3.6231317024548435,1.599083413248103,75,0.0,0.5,3.5696193362861655,0.5,9.1375,9.2375,9.179166666666667
595,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,92.0,8.054166666666667,3.483545149062311,9.2,3.6000000000000005,0.2,0.8,6.953893560190955,5.724348549499168,1.5941669095273203,90.3681090111826,48.01273479724461,90.3681090111826,0.14705882352941177,32768.0,1.125,10.375,9.541666666666668,1.125,10.3,2.0,11.0,5.818181878206805e-06,15.999800766223688,0.8754528985507247,2.3120597006687165,0.8231859859177929,0.8,0.8,5.563114848152765,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,1.5708333333333346,1.1950334781127603,0.2,-0.19999999999999996,0.27051967521261666,0.43251460526200175,3.483545149062311,1.5941669095273203,32768,0.0,0.19999999999999996,1.661298387250807,0.8,9.175,9.166666666666668,2.1333333333333333
596,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,68.0,5.637500000000001,4.068000549683127,6.8,4.28485705712571,0.5,0.5,6.5746415351888166,6.043650055216669,1.602386031436671,0.600925925925926,0.48249174911113757,0.600925925925926,0.38504273504273506,90.0,1.0833333333333333,10.500000000000002,6.375000000000002,1.0833333333333333,9.9375,2.0,11.0,1.699071362031588e-07,15.999965953291689,0.829044117647059,1.3858155979412368,0.9192362965545019,0.5,0.5,3.2873207675944083,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.9875000000000007,1.7073167703207501,0.5,-0.5,0.6497717002147549,0.7215964218335618,4.068000549683127,1.602386031436671,90,0.0,0.5,3.937092467809163,0.5,9.1625,8.604166666666668,9.545833333333336
